account_id,customer_id,product_type,balance,maturity_date,branch_code,status
2724,360,Time Deposit,1726985589,2026-11-06,BDG01,ACTIVE
2725,3126,Savings,122087062,2027-02-03,YGY01,ACTIVE
2726,677,Savings,10679747,2026-06-21,SBY01,ACTIVE
2727,486,Savings,9910993,2028-01-25,YGY01,ACTIVE
2728,9520,Savings,5319512,2027-05-28,JKT01,ACTIVE
2729,5831,Time Deposit,394213088,2026-09-05,SMG01,ACTIVE
2730,8784,Savings,110512813,2027-01-09,SMG01,ACTIVE
2731,148,Savings,39663140,2027-07-19,SBY01,ACTIVE
2732,2793,Time Deposit,1212864963,2026-05-30,YGY01,ACTIVE
2733,4821,Savings,94628924,2028-02-27,YGY01,ACTIVE
2734,409,Savings,49650748,2028-02-01,YGY01,ACTIVE
2735,1981,Time Deposit,829125268,2026-11-14,BDG01,ACTIVE
2736,6466,Time Deposit,578401819,2026-06-29,SMG01,ACTIVE
2737,3231,Savings,11602967,2027-11-08,SBY01,ACTIVE
2738,360,Savings,123494259,2026-11-19,SBY01,ACTIVE
2739,4997,Time Deposit,934486684,2026-10-01,SBY01,ACTIVE
2740,4757,Savings,31488781,2027-03-13,JKT01,ACTIVE
2741,8894,Savings,24238182,2027-09-02,BDG01,ACTIVE
2742,2010,Time Deposit,987732332,2026-12-21,JKT01,ACTIVE
2743,1706,Time Deposit,399221314,2026-04-13,JKT02,ACTIVE
2744,4968,Savings,1969619,2026-04-18,JKT02,ACTIVE
2745,6360,Time Deposit,79862732,2026-06-16,YGY01,ACTIVE
2746,2381,Time Deposit,627497353,2026-10-24,JKT01,ACTIVE
2747,5993,Savings,21199544,2027-04-05,SBY01,ACTIVE
2748,7066,Savings,30044574,2026-08-09,SBY01,ACTIVE
2749,4008,Savings,18653836,2027-05-25,BDG01,ACTIVE
2750,3133,Time Deposit,138023555,2026-07-23,YGY01,ACTIVE
2751,5919,Savings,25998750,2027-05-28,MDN01,ACTIVE
2752,752,Time Deposit,592795543,2026-06-25,SBY01,ACTIVE
2753,6919,Time Deposit,316382379,2026-05-23,JKT01,ACTIVE
2754,3416,Time Deposit,1348788962,2026-04-19,JKT02,ACTIVE
2755,7260,Savings,32814695,2027-10-02,MDN01,ACTIVE
2756,3029,Time Deposit,309039916,2026-09-16,SMG01,ACTIVE
2757,1424,Savings,52248042,2027-03-05,SBY01,ACTIVE
2758,5455,Time Deposit,948391532,2027-02-13,SMG01,ACTIVE
2759,8977,Time Deposit,504508820,2026-11-16,BDG01,ACTIVE
2760,3533,Time Deposit,1727048398,2026-12-28,JKT01,ACTIVE
2761,1758,Time Deposit,1049943406,2026-10-27,JKT01,ACTIVE
2762,7867,Savings,34661552,2026-11-30,MDN01,ACTIVE
2763,6779,Savings,11198201,2028-02-03,MDN01,ACTIVE
2764,373,Time Deposit,443151788,2026-09-15,SBY01,ACTIVE
2765,3406,Time Deposit,959357807,2026-09-03,SBY01,ACTIVE
2766,3940,Savings,115461131,2026-11-24,MDN01,ACTIVE
2767,2540,Savings,3659430,2026-09-24,BDG01,ACTIVE
2768,9323,Savings,18296937,2027-03-31,JKT02,ACTIVE
2769,8482,Savings,68100606,2028-02-18,JKT01,ACTIVE
2770,3186,Time Deposit,1543265912,2026-06-20,JKT01,ACTIVE
2771,7576,Savings,98621305,2026-04-19,YGY01,ACTIVE
2772,5277,Time Deposit,214594029,2026-04-10,SBY01,ACTIVE
2773,9450,Savings,13421200,2028-01-11,SBY01,ACTIVE
2774,5061,Savings,13236565,2027-04-28,YGY01,ACTIVE
2775,4237,Savings,71108594,2026-11-24,SMG01,ACTIVE
2776,8192,Savings,132199005,2026-05-27,MDN01,ACTIVE
2777,6610,Time Deposit,657080454,2026-04-09,MDN01,ACTIVE
2778,2311,Savings,15690049,2027-10-06,JKT02,ACTIVE
2779,7490,Savings,205517749,2027-05-19,SMG01,ACTIVE
2780,7576,Time Deposit,1953850323,2026-08-28,SMG01,ACTIVE
2781,5359,Time Deposit,586699326,2026-10-24,YGY01,ACTIVE
2782,3316,Savings,25244594,2026-11-29,YGY01,ACTIVE
2783,771,Time Deposit,678627461,2026-12-01,JKT01,ACTIVE
2784,4700,Time Deposit,1861164371,2027-02-10,JKT01,ACTIVE
2785,7969,Time Deposit,715455160,2026-12-20,SBY01,ACTIVE
2786,9438,Savings,6233799,2028-01-27,YGY01,ACTIVE
2787,2244,Time Deposit,772093436,2026-08-19,YGY01,ACTIVE
2788,3197,Savings,52061622,2027-12-23,MDN01,ACTIVE
2789,7466,Savings,152722951,2027-09-17,JKT02,ACTIVE
2790,1982,Time Deposit,1012570527,2026-09-02,MDN01,ACTIVE
2791,4957,Time Deposit,283694407,2026-09-26,JKT01,ACTIVE
2792,4613,Time Deposit,240907650,2026-06-07,JKT01,ACTIVE
2793,8220,Savings,31536493,2026-06-14,MDN01,ACTIVE
2794,7133,Savings,112599508,2027-07-16,SBY01,ACTIVE
2795,8683,Savings,4904332,2027-03-09,JKT02,ACTIVE
2796,9709,Savings,161368193,2028-01-27,MDN01,ACTIVE
2797,8934,Savings,43841730,2026-11-26,SBY01,ACTIVE
2798,8594,Savings,47757536,2026-06-23,BDG01,ACTIVE
2799,1798,Savings,12455999,2027-04-14,YGY01,ACTIVE
2800,8294,Time Deposit,556521624,2026-06-15,SMG01,ACTIVE
2801,3173,Savings,6328791,2027-01-21,SMG01,ACTIVE
2802,8819,Time Deposit,521110428,2026-08-13,MDN01,ACTIVE
2803,2411,Savings,39801936,2027-07-13,SMG01,ACTIVE
2804,1619,Savings,41009319,2027-09-04,SBY01,ACTIVE
2805,2018,Time Deposit,155037625,2026-10-17,JKT01,ACTIVE
2806,807,Savings,28579067,2027-12-15,SBY01,ACTIVE
2807,3073,Time Deposit,148598300,2027-01-26,JKT02,ACTIVE
2808,3282,Savings,29715506,2028-03-08,BDG01,ACTIVE
2809,9268,Time Deposit,919808192,2026-06-03,SBY01,ACTIVE
2810,5249,Savings,41626161,2027-08-13,SBY01,ACTIVE
2811,4823,Savings,11683280,2026-11-30,BDG01,ACTIVE
2812,9389,Savings,8317160,2027-04-02,JKT01,ACTIVE
2813,8866,Time Deposit,1166595824,2026-04-03,YGY01,ACTIVE
2814,1278,Time Deposit,626116202,2026-09-29,YGY01,ACTIVE
2815,8148,Time Deposit,1729753166,2026-07-01,SMG01,ACTIVE
2816,2213,Savings,18034533,2027-05-17,JKT02,ACTIVE
2817,4574,Time Deposit,837899846,2026-08-10,JKT01,ACTIVE
2818,2329,Savings,131431755,2027-09-19,YGY01,ACTIVE
2819,9874,Savings,22177537,2027-04-19,SMG01,ACTIVE
2820,3592,Savings,24060396,2028-01-18,JKT02,ACTIVE
2821,1803,Savings,55802493,2027-07-07,JKT01,ACTIVE
2822,3327,Time Deposit,560930501,2026-10-20,BDG01,ACTIVE
2823,5085,Savings,10423984,2028-02-21,YGY01,ACTIVE
2824,7106,Time Deposit,248175952,2027-01-12,MDN01,ACTIVE
2825,6571,Savings,141111892,2027-12-27,JKT02,ACTIVE
2826,8360,Savings,82694356,2027-09-20,SMG01,ACTIVE
2827,3321,Savings,33802863,2027-09-28,SBY01,ACTIVE
2828,627,Time Deposit,1314832905,2026-12-21,JKT02,ACTIVE
2829,2717,Time Deposit,1328224751,2026-07-24,JKT01,ACTIVE
2830,1316,Savings,25317380,2027-08-05,MDN01,ACTIVE
2831,2388,Savings,12182291,2026-10-12,YGY01,ACTIVE
2832,2806,Savings,35791484,2027-01-05,YGY01,ACTIVE
2833,8884,Time Deposit,439509963,2026-11-03,SMG01,ACTIVE
2834,5300,Savings,35308573,2028-01-09,MDN01,ACTIVE
2835,9568,Time Deposit,404719346,2026-11-17,SBY01,ACTIVE
2836,1982,Time Deposit,744753194,2027-03-02,JKT02,ACTIVE
2837,4918,Savings,30460889,2026-07-30,JKT01,ACTIVE
2838,3521,Savings,10242189,2027-10-16,JKT01,ACTIVE
2839,3424,Savings,171346472,2027-06-02,JKT02,ACTIVE
2840,649,Savings,15086510,2027-08-13,YGY01,ACTIVE
2841,866,Savings,26678159,2026-11-03,JKT01,ACTIVE
2842,2924,Savings,43955394,2026-07-01,SMG01,ACTIVE
2843,6930,Savings,16433908,2026-08-16,SBY01,ACTIVE
2844,1695,Savings,24223326,2028-01-07,MDN01,ACTIVE
2845,5500,Time Deposit,670747241,2026-11-06,SBY01,ACTIVE
2846,8809,Savings,94931866,2026-07-01,SMG01,ACTIVE
2847,1389,Savings,20952036,2028-01-19,MDN01,ACTIVE
2848,1804,Savings,15845132,2027-11-01,SBY01,ACTIVE
2849,4426,Time Deposit,534804099,2026-10-17,YGY01,ACTIVE
2850,4457,Time Deposit,577455629,2027-01-17,BDG01,ACTIVE
2851,4640,Savings,47085111,2027-04-29,MDN01,ACTIVE
2852,1723,Time Deposit,949716944,2027-01-30,SMG01,ACTIVE
2853,553,Time Deposit,600994197,2026-07-05,BDG01,ACTIVE
2854,7606,Savings,46111124,2026-12-28,BDG01,ACTIVE
2855,2695,Time Deposit,969663423,2026-05-19,JKT01,ACTIVE
2856,3469,Savings,111086781,2026-10-17,JKT01,ACTIVE
2857,5608,Time Deposit,458326079,2026-11-13,JKT01,ACTIVE
2858,7837,Time Deposit,942964928,2026-04-13,SBY01,ACTIVE
2859,4595,Savings,43020094,2027-12-26,JKT02,ACTIVE
2860,8280,Savings,53198045,2027-05-20,YGY01,ACTIVE
2861,2985,Savings,10314079,2027-05-29,BDG01,ACTIVE
2862,1613,Savings,22483940,2026-11-29,BDG01,ACTIVE
2863,2440,Savings,27327335,2026-10-11,YGY01,ACTIVE
2864,7350,Savings,28531088,2027-02-16,MDN01,ACTIVE
2865,4056,Savings,175593063,2026-06-24,BDG01,ACTIVE
2866,5811,Savings,14531762,2027-11-20,YGY01,ACTIVE
2867,8537,Savings,17077252,2026-07-21,MDN01,ACTIVE
2868,8057,Savings,101871884,2028-02-17,MDN01,ACTIVE
2869,1261,Savings,10072020,2026-06-22,BDG01,ACTIVE
2870,8027,Savings,37672445,2027-05-17,YGY01,ACTIVE
2871,9143,Savings,43165097,2027-08-10,SMG01,ACTIVE
2872,5150,Savings,44274523,2026-12-06,SBY01,ACTIVE
2873,5046,Savings,131239425,2027-02-16,MDN01,ACTIVE
2874,3128,Savings,21293109,2026-08-12,JKT01,ACTIVE
2875,6637,Time Deposit,227177047,2026-06-06,YGY01,ACTIVE
2876,4143,Savings,70855660,2026-09-04,MDN01,ACTIVE
2877,271,Time Deposit,1337479052,2026-08-18,JKT02,ACTIVE
2878,8687,Savings,9046631,2027-12-30,YGY01,ACTIVE
2879,1402,Time Deposit,1113945721,2026-03-19,BDG01,ACTIVE
2880,4498,Time Deposit,1146813599,2027-02-16,BDG01,ACTIVE
2881,506,Time Deposit,974595445,2026-06-25,JKT01,ACTIVE
2882,5776,Savings,18777786,2026-08-30,YGY01,ACTIVE
2883,1194,Savings,3857909,2027-09-20,JKT02,ACTIVE
2884,7251,Savings,10203775,2027-12-16,YGY01,ACTIVE
2885,9166,Savings,87026310,2028-02-26,YGY01,ACTIVE
2886,6795,Savings,14289749,2027-02-14,SBY01,ACTIVE
2887,9842,Savings,54329448,2026-06-16,MDN01,ACTIVE
2888,6295,Savings,4897014,2026-12-14,JKT01,ACTIVE
2889,3113,Time Deposit,120532350,2026-09-14,MDN01,ACTIVE
2890,9829,Savings,16284371,2026-05-02,JKT01,ACTIVE
2891,8052,Time Deposit,303509203,2026-08-18,JKT02,ACTIVE
2892,9176,Savings,37147219,2027-09-02,BDG01,ACTIVE
2893,1949,Savings,34815372,2026-08-15,BDG01,ACTIVE
2894,2659,Savings,131021642,2028-02-15,MDN01,ACTIVE
2895,6248,Savings,28247114,2027-08-13,SMG01,ACTIVE
2896,7376,Savings,42083474,2028-01-11,YGY01,ACTIVE
2897,6600,Time Deposit,453666772,2026-10-11,BDG01,ACTIVE
2898,658,Savings,13411872,2027-11-18,JKT02,ACTIVE
2899,181,Time Deposit,865162316,2027-01-18,BDG01,ACTIVE
2900,5464,Savings,97947733,2027-11-19,JKT01,ACTIVE
2901,8908,Time Deposit,511970741,2026-12-22,JKT01,ACTIVE
2902,1072,Savings,35575687,2028-02-21,JKT02,ACTIVE
2903,9901,Savings,22855437,2027-02-07,JKT02,ACTIVE
2904,6105,Savings,32549380,2026-11-01,MDN01,ACTIVE
2905,2665,Savings,10589912,2026-06-14,JKT01,ACTIVE
2906,8516,Savings,39704595,2027-04-30,JKT02,ACTIVE
2907,3356,Time Deposit,892713954,2026-04-14,BDG01,ACTIVE
2908,2190,Time Deposit,302734652,2026-11-07,MDN01,ACTIVE
2909,1726,Savings,45284162,2027-11-10,SMG01,ACTIVE
2910,7448,Savings,41864485,2027-10-19,JKT01,ACTIVE
2911,8649,Savings,21858225,2026-05-29,BDG01,ACTIVE
2912,4135,Time Deposit,1219939519,2026-09-12,BDG01,ACTIVE
2913,9813,Savings,98783755,2026-11-16,JKT02,ACTIVE
2914,7194,Savings,89960494,2028-01-28,SBY01,ACTIVE
2915,7589,Savings,29316103,2026-07-26,JKT01,ACTIVE
2916,9115,Savings,14849268,2027-11-16,JKT01,ACTIVE
2917,6282,Savings,61004904,2027-11-29,JKT01,ACTIVE
2918,6959,Time Deposit,499236810,2026-11-11,MDN01,ACTIVE
2919,266,Time Deposit,1819408320,2026-06-18,JKT01,ACTIVE
2920,9821,Time Deposit,828986945,2026-12-14,YGY01,ACTIVE
2921,9753,Savings,26412806,2027-01-07,MDN01,ACTIVE
2922,9954,Savings,8980107,2026-04-29,JKT01,ACTIVE
2923,9965,Time Deposit,1168580696,2027-01-25,JKT02,ACTIVE
2924,3273,Time Deposit,416059765,2027-02-18,BDG01,ACTIVE
2925,4879,Time Deposit,1107690231,2027-01-03,JKT01,ACTIVE
2926,1910,Savings,104963088,2026-11-12,YGY01,ACTIVE
2927,833,Savings,102083908,2027-11-04,SBY01,ACTIVE
2928,5693,Time Deposit,1011011320,2026-07-14,MDN01,ACTIVE
2929,614,Savings,17429434,2027-10-31,JKT01,ACTIVE
2930,8051,Savings,30748651,2027-12-12,BDG01,ACTIVE
2931,6935,Savings,12272667,2027-03-08,JKT01,ACTIVE
2932,7464,Savings,33939627,2027-05-15,JKT01,ACTIVE
2933,4984,Savings,5050553,2027-01-22,SMG01,ACTIVE
2934,8208,Savings,24078049,2026-08-31,MDN01,ACTIVE
2935,1915,Savings,196420778,2026-04-23,YGY01,ACTIVE
2936,7271,Savings,13636604,2027-03-06,BDG01,ACTIVE
2937,8850,Time Deposit,881058923,2026-09-12,YGY01,ACTIVE
2938,3627,Savings,81857204,2026-09-21,MDN01,ACTIVE
2939,9603,Time Deposit,595852585,2027-01-13,SMG01,ACTIVE
2940,4481,Savings,171701269,2028-01-01,JKT02,ACTIVE
2941,6632,Savings,9014436,2027-01-01,JKT01,ACTIVE
2942,5003,Savings,7986493,2027-02-24,SMG01,ACTIVE
2943,9686,Savings,27870026,2026-05-23,SMG01,ACTIVE
2944,4082,Savings,153428354,2028-03-08,SBY01,ACTIVE
2945,8152,Savings,15366164,2027-06-11,MDN01,ACTIVE
2946,5665,Savings,91493665,2028-01-27,JKT01,ACTIVE
2947,21,Savings,26142743,2026-11-25,MDN01,ACTIVE
2948,233,Savings,55903229,2027-05-10,BDG01,ACTIVE
2949,9815,Savings,15428121,2027-08-03,JKT02,ACTIVE
2950,1861,Savings,61269631,2026-10-28,SBY01,ACTIVE
2951,5091,Savings,33825594,2027-01-28,SBY01,ACTIVE
2952,8919,Savings,50461334,2027-08-26,BDG01,ACTIVE
2953,6644,Time Deposit,809827646,2026-07-11,SMG01,ACTIVE
2954,6759,Time Deposit,436447222,2027-02-22,JKT01,ACTIVE
2955,3437,Time Deposit,132133621,2026-08-16,JKT02,ACTIVE
2956,5296,Savings,20084531,2027-05-26,JKT02,ACTIVE
2957,3324,Savings,9887928,2026-05-11,MDN01,ACTIVE
2958,5059,Savings,12608886,2026-08-18,JKT01,ACTIVE
2959,8340,Savings,49085819,2027-04-08,MDN01,ACTIVE
2960,4643,Time Deposit,570587465,2026-05-13,BDG01,ACTIVE
2961,3406,Savings,87395926,2027-04-15,MDN01,ACTIVE
2962,9737,Savings,22806248,2027-01-02,JKT02,ACTIVE
2963,6285,Savings,7507564,2026-11-04,JKT02,ACTIVE
2964,5557,Savings,73299351,2027-08-19,MDN01,ACTIVE
2965,6719,Time Deposit,437857847,2026-06-21,JKT01,ACTIVE
2966,8920,Time Deposit,1148312163,2026-11-20,JKT02,ACTIVE
2967,3860,Time Deposit,493486970,2026-08-02,MDN01,ACTIVE
2968,2624,Savings,22893454,2027-08-30,SMG01,ACTIVE
2969,7559,Time Deposit,732118754,2026-08-26,BDG01,ACTIVE
2970,9577,Time Deposit,198847398,2026-10-07,JKT02,ACTIVE
2971,604,Savings,61566320,2026-06-20,JKT02,ACTIVE
2972,159,Savings,10673549,2027-01-28,SBY01,ACTIVE
2973,3030,Savings,21987964,2026-12-25,SBY01,ACTIVE
2974,6440,Time Deposit,1495494929,2026-04-14,YGY01,ACTIVE
2975,3725,Savings,22607414,2026-08-29,SBY01,ACTIVE
2976,9648,Savings,24207825,2027-06-26,JKT01,ACTIVE
2977,7427,Savings,15692895,2028-02-10,SBY01,ACTIVE
2978,6144,Savings,19268283,2027-07-19,MDN01,ACTIVE
2979,1832,Savings,21709270,2028-02-07,YGY01,ACTIVE
2980,3064,Savings,14242703,2027-07-17,MDN01,ACTIVE
2981,4369,Savings,129610820,2027-07-21,JKT02,ACTIVE
2982,7030,Time Deposit,663444814,2027-01-14,SBY01,ACTIVE
2983,5102,Time Deposit,526342008,2026-05-24,SMG01,ACTIVE
2984,8642,Time Deposit,407325448,2026-09-29,MDN01,ACTIVE
2985,1834,Savings,45611164,2027-08-23,YGY01,ACTIVE
2986,8122,Savings,36221155,2026-08-24,MDN01,ACTIVE
2987,3705,Savings,32762008,2028-02-08,MDN01,ACTIVE
2988,9099,Savings,118825508,2027-02-20,JKT02,ACTIVE
2989,2113,Savings,43271611,2026-06-30,SBY01,ACTIVE
2990,9849,Time Deposit,653482886,2027-03-06,SBY01,ACTIVE
2991,3082,Savings,181456104,2027-12-02,SBY01,ACTIVE
2992,400,Savings,22127298,2027-10-06,YGY01,ACTIVE
2993,7194,Savings,46117785,2026-08-05,JKT01,ACTIVE
2994,3713,Savings,46920986,2026-12-16,SMG01,ACTIVE
2995,599,Savings,25128165,2028-02-06,BDG01,ACTIVE
2996,9358,Time Deposit,270488444,2026-10-22,BDG01,ACTIVE
2997,1302,Savings,9853621,2027-02-18,BDG01,ACTIVE
2998,7980,Time Deposit,1798993565,2026-10-09,MDN01,ACTIVE
2999,5826,Savings,20450001,2027-01-27,SBY01,ACTIVE
3000,6489,Time Deposit,1474529288,2026-12-21,MDN01,ACTIVE
3001,235,Savings,17452525,2026-06-21,JKT01,ACTIVE
3002,8897,Time Deposit,988990019,2026-08-10,MDN01,ACTIVE
3003,3076,Savings,9298284,2027-08-27,YGY01,ACTIVE
3004,2595,Savings,11799977,2027-01-22,BDG01,ACTIVE
3005,9372,Savings,31519900,2027-06-04,SBY01,ACTIVE
3006,4300,Savings,87094224,2027-05-26,YGY01,ACTIVE
3007,9980,Savings,8260319,2027-10-03,JKT01,ACTIVE
3008,4090,Savings,27418160,2027-07-10,MDN01,ACTIVE
3009,2188,Time Deposit,955265172,2027-01-26,SBY01,ACTIVE
3010,4406,Savings,12740115,2026-08-21,SBY01,ACTIVE
3011,8960,Time Deposit,729884340,2027-02-18,MDN01,ACTIVE
3012,1020,Savings,30359392,2027-09-29,JKT01,ACTIVE
3013,3189,Savings,33139571,2026-08-16,YGY01,ACTIVE
3014,2126,Savings,22993051,2028-01-23,BDG01,ACTIVE
3015,3447,Savings,17369851,2026-05-15,MDN01,ACTIVE
3016,4640,Time Deposit,238983296,2026-11-12,MDN01,ACTIVE
3017,554,Savings,60670571,2027-03-26,JKT02,ACTIVE
3018,269,Savings,18226907,2026-07-30,YGY01,ACTIVE
3019,9279,Savings,17792581,2027-04-09,SMG01,ACTIVE
3020,1751,Savings,21128065,2027-11-03,BDG01,ACTIVE
3021,3837,Time Deposit,748695887,2026-10-04,BDG01,ACTIVE
3022,3428,Time Deposit,1128153723,2026-09-14,YGY01,ACTIVE
3023,8394,Savings,36616641,2027-10-11,BDG01,ACTIVE
3024,4332,Savings,23811507,2027-02-24,JKT02,ACTIVE
3025,7615,Time Deposit,697481985,2026-09-04,JKT02,ACTIVE
3026,5094,Savings,9239098,2026-10-21,JKT02,ACTIVE
3027,519,Savings,100554782,2027-11-20,SBY01,ACTIVE
3028,421,Savings,39706475,2026-06-17,YGY01,ACTIVE
3029,8774,Savings,12397388,2027-07-31,SBY01,ACTIVE
3030,473,Savings,98024553,2027-07-08,JKT02,ACTIVE
3031,3754,Savings,11369720,2026-09-26,JKT01,ACTIVE
3032,7369,Savings,146432709,2028-01-12,JKT02,ACTIVE
3033,7908,Savings,148643191,2027-06-21,MDN01,ACTIVE
3034,3484,Savings,20912546,2028-01-18,JKT01,ACTIVE
3035,6748,Time Deposit,298453480,2027-01-01,SMG01,ACTIVE
3036,2528,Time Deposit,311189997,2026-10-20,BDG01,ACTIVE
3037,5822,Savings,54574465,2026-05-12,YGY01,ACTIVE
3038,335,Time Deposit,636581803,2026-12-31,SMG01,ACTIVE
3039,3768,Savings,15845011,2026-06-13,YGY01,ACTIVE
3040,4136,Savings,10069337,2027-04-21,JKT01,ACTIVE
3041,6991,Time Deposit,447581378,2027-02-02,SBY01,ACTIVE
3042,4765,Time Deposit,1528107944,2026-10-25,JKT01,ACTIVE
3043,3385,Savings,11261610,2027-01-17,MDN01,ACTIVE
3044,7976,Savings,9863320,2026-05-18,SBY01,ACTIVE
3045,8281,Time Deposit,698699731,2027-03-16,JKT01,ACTIVE
3046,9316,Time Deposit,629877658,2027-01-12,SBY01,ACTIVE
3047,2531,Time Deposit,453841288,2026-09-17,SMG01,ACTIVE
3048,5689,Time Deposit,555334578,2026-08-28,JKT02,ACTIVE
3049,5454,Savings,21823880,2027-05-21,MDN01,ACTIVE
3050,6430,Savings,19641913,2026-11-19,SMG01,ACTIVE
3051,7653,Time Deposit,554774105,2026-05-02,YGY01,ACTIVE
3052,2054,Time Deposit,638694573,2027-01-22,JKT02,ACTIVE
3053,9446,Time Deposit,860775926,2026-06-23,JKT02,ACTIVE
3054,2095,Savings,17353705,2027-02-02,YGY01,ACTIVE
3055,5290,Savings,23920369,2028-01-19,JKT02,ACTIVE
3056,2636,Time Deposit,1108512933,2027-01-06,BDG01,ACTIVE
3057,4115,Savings,55882173,2026-10-05,SBY01,ACTIVE
3058,1045,Savings,14760855,2028-01-21,BDG01,ACTIVE
3059,1297,Savings,31029550,2027-12-08,SMG01,ACTIVE
3060,4726,Savings,184402342,2027-02-13,MDN01,ACTIVE
3061,3829,Savings,22446555,2026-05-20,BDG01,ACTIVE
3062,4774,Savings,41125005,2027-12-31,YGY01,ACTIVE
3063,4296,Time Deposit,490150112,2026-10-04,BDG01,ACTIVE
3064,2944,Savings,5429898,2027-01-11,JKT02,ACTIVE
3065,4936,Time Deposit,631303295,2027-03-04,SBY01,ACTIVE
3066,4620,Time Deposit,295472131,2026-07-14,BDG01,ACTIVE
3067,4153,Time Deposit,347380363,2026-11-16,YGY01,ACTIVE
3068,1862,Time Deposit,331546720,2026-08-15,YGY01,ACTIVE
3069,3262,Time Deposit,892392954,2026-08-28,SMG01,ACTIVE
3070,7623,Time Deposit,692416618,2026-05-13,SMG01,ACTIVE
3071,5954,Time Deposit,290272863,2026-10-18,MDN01,ACTIVE
3072,2337,Time Deposit,1184610894,2026-12-04,SMG01,ACTIVE
3073,716,Savings,30918202,2027-09-17,BDG01,ACTIVE
3074,1144,Savings,66888464,2028-03-12,SBY01,ACTIVE
3075,1777,Time Deposit,259408929,2027-01-30,BDG01,ACTIVE
3076,9440,Time Deposit,575913864,2027-02-04,JKT02,ACTIVE
3077,9236,Savings,34790980,2027-11-01,SBY01,ACTIVE
3078,3311,Time Deposit,1072933883,2026-10-16,JKT01,ACTIVE
3079,4943,Savings,49018337,2026-09-25,MDN01,ACTIVE
3080,2574,Time Deposit,313526285,2026-12-22,YGY01,ACTIVE
3081,5250,Time Deposit,721690280,2026-11-07,JKT01,ACTIVE
3082,5038,Time Deposit,720897172,2027-03-05,BDG01,ACTIVE
3083,479,Savings,30888173,2026-10-31,SBY01,ACTIVE
3084,5158,Savings,23271717,2027-04-10,YGY01,ACTIVE
3085,6366,Savings,15395958,2027-10-01,SBY01,ACTIVE
3086,3844,Savings,53096876,2026-05-07,SBY01,ACTIVE
3087,5907,Savings,11368665,2026-05-10,JKT01,ACTIVE
3088,1858,Savings,48446239,2026-04-28,SMG01,ACTIVE
3089,2008,Savings,77384607,2027-01-27,SBY01,ACTIVE
3090,8748,Savings,20643848,2026-12-11,JKT02,ACTIVE
3091,4556,Savings,62217277,2026-08-07,JKT02,ACTIVE
3092,8056,Savings,167794700,2027-09-07,YGY01,ACTIVE
3093,5713,Time Deposit,1133281509,2027-03-16,SBY01,ACTIVE
3094,9894,Savings,22784548,2027-11-20,BDG01,ACTIVE
3095,2591,Savings,16184501,2026-08-21,SMG01,ACTIVE
3096,2456,Time Deposit,734880147,2026-10-19,MDN01,ACTIVE
3097,5760,Time Deposit,236960847,2026-09-05,JKT01,ACTIVE
3098,6810,Savings,193393755,2026-07-11,YGY01,ACTIVE
3099,9921,Time Deposit,1111094237,2026-05-23,MDN01,ACTIVE
3100,9100,Savings,6762800,2027-09-10,JKT01,ACTIVE
3101,5915,Time Deposit,1288391825,2027-02-01,SMG01,ACTIVE
3102,5642,Savings,29306198,2026-11-13,JKT02,ACTIVE
3103,3959,Savings,9040341,2027-01-15,YGY01,ACTIVE
3104,3027,Time Deposit,223203825,2026-10-01,SMG01,ACTIVE
3105,2581,Savings,76823136,2026-08-30,MDN01,ACTIVE
3106,7060,Time Deposit,648984592,2026-06-14,JKT01,ACTIVE
3107,8016,Time Deposit,248628888,2026-09-10,JKT01,ACTIVE
3108,7788,Savings,33738922,2026-10-24,YGY01,ACTIVE
3109,8748,Savings,36542501,2026-12-30,BDG01,ACTIVE
3110,967,Savings,15554078,2026-06-24,SBY01,ACTIVE
3111,47,Savings,28996004,2027-02-12,YGY01,ACTIVE
3112,5951,Savings,7844834,2026-11-05,SMG01,ACTIVE
3113,4276,Time Deposit,77413241,2026-09-21,YGY01,ACTIVE
3114,4683,Time Deposit,1145755150,2026-10-24,SBY01,ACTIVE
3115,7466,Time Deposit,970226542,2027-03-14,JKT01,ACTIVE
3116,5165,Savings,186960604,2028-02-18,JKT01,ACTIVE
3117,4566,Savings,55420603,2027-12-02,MDN01,ACTIVE
3118,882,Savings,15696143,2027-04-23,YGY01,ACTIVE
3119,545,Savings,74594079,2027-11-30,MDN01,ACTIVE
3120,6665,Savings,47533389,2026-06-18,SBY01,ACTIVE
3121,4617,Savings,16298622,2027-04-19,BDG01,ACTIVE
3122,6219,Time Deposit,442435734,2027-01-30,SBY01,ACTIVE
3123,9979,Savings,16953451,2026-06-16,MDN01,ACTIVE
3124,1831,Savings,35801258,2027-02-22,SMG01,ACTIVE
3125,7118,Time Deposit,844334894,2026-05-23,YGY01,ACTIVE
3126,2896,Savings,8953469,2027-01-15,JKT02,ACTIVE
3127,8882,Savings,64566472,2027-12-27,JKT01,ACTIVE
3128,8528,Savings,31105271,2027-09-06,SBY01,ACTIVE
3129,4732,Savings,36047841,2026-09-13,JKT02,ACTIVE
3130,1453,Time Deposit,512842735,2026-06-06,MDN01,ACTIVE
3131,1075,Savings,21664135,2027-08-19,JKT02,ACTIVE
3132,9724,Savings,27105862,2028-03-13,SMG01,ACTIVE
3133,281,Savings,16981270,2026-07-30,SBY01,ACTIVE
