account_id,customer_id,product_type,balance,maturity_date,branch_code,status
3678,1828,Time Deposit,914043623,2026-12-11,YGY01,ACTIVE
3679,5154,Time Deposit,262838090,2026-04-11,YGY01,ACTIVE
3680,1534,Savings,43405770,2027-09-07,MDN01,ACTIVE
3681,4012,Savings,19454385,2027-03-25,JKT02,ACTIVE
3682,8498,Savings,31329182,2026-11-17,BDG01,ACTIVE
3683,2102,Savings,23713921,2027-09-22,SMG01,ACTIVE
3684,1848,Savings,116241043,2027-04-18,JKT01,ACTIVE
3685,7703,Time Deposit,1931961068,2026-05-04,YGY01,ACTIVE
3686,456,Time Deposit,469575847,2027-02-19,JKT01,ACTIVE
3687,8867,Savings,92504010,2027-10-29,JKT02,ACTIVE
3688,9093,Savings,105983373,2026-09-20,SBY01,ACTIVE
3689,2380,Time Deposit,934507612,2026-06-20,SMG01,ACTIVE
3690,9317,Time Deposit,836346155,2027-01-01,SMG01,ACTIVE
3691,4312,Savings,34813844,2026-11-07,JKT01,ACTIVE
3692,5643,Savings,11295614,2026-07-17,MDN01,ACTIVE
3693,8453,Time Deposit,984119224,2026-04-28,JKT01,ACTIVE
3694,195,Savings,10119300,2027-07-07,YGY01,ACTIVE
3695,2197,Time Deposit,1090601534,2026-07-31,BDG01,ACTIVE
3696,6841,Time Deposit,779324424,2026-09-01,BDG01,ACTIVE
3697,6754,Savings,17551605,2027-04-03,SMG01,ACTIVE
3698,5022,Savings,73146794,2026-08-13,SMG01,ACTIVE
3699,1374,Time Deposit,1060503192,2027-01-13,MDN01,ACTIVE
3700,8980,Savings,33034010,2026-10-20,SBY01,ACTIVE
3701,9216,Time Deposit,1092870772,2026-08-21,JKT01,ACTIVE
3702,4093,Time Deposit,494218450,2027-01-01,JKT02,ACTIVE
3703,4593,Time Deposit,243149351,2026-07-19,YGY01,ACTIVE
3704,6036,Time Deposit,984296011,2026-11-07,SBY01,ACTIVE
3705,9702,Savings,70983203,2026-12-11,SMG01,ACTIVE
3706,1362,Savings,73377094,2026-06-19,SBY01,ACTIVE
3707,9196,Savings,26840467,2027-04-30,YGY01,ACTIVE
3708,7188,Savings,185695684,2027-07-04,JKT01,ACTIVE
3709,4677,Time Deposit,202797207,2026-07-06,SMG01,ACTIVE
3710,5186,Savings,35298076,2026-10-05,MDN01,ACTIVE
3711,8698,Savings,4331274,2027-03-04,YGY01,ACTIVE
3712,7111,Savings,74986950,2028-02-17,YGY01,ACTIVE
3713,5824,Savings,72156723,2027-04-03,JKT01,ACTIVE
3714,347,Time Deposit,1057285194,2026-05-12,BDG01,ACTIVE
3715,3777,Time Deposit,678594694,2026-07-23,BDG01,ACTIVE
3716,9291,Savings,136361243,2026-11-22,BDG01,ACTIVE
3717,6495,Savings,14395104,2028-01-05,JKT02,ACTIVE
3718,8249,Time Deposit,803539534,2026-10-22,SMG01,ACTIVE
3719,972,Savings,64514442,2027-10-07,SMG01,ACTIVE
3720,8770,Time Deposit,533365537,2026-11-22,YGY01,ACTIVE
3721,924,Savings,7373064,2027-01-23,JKT01,ACTIVE
3722,4013,Savings,154276428,2027-09-13,JKT01,ACTIVE
3723,1098,Savings,53128362,2026-12-14,BDG01,ACTIVE
3724,5696,Savings,28088270,2027-02-12,YGY01,ACTIVE
3725,5988,Savings,161634930,2027-05-26,MDN01,ACTIVE
3726,8883,Time Deposit,546052341,2026-05-18,JKT01,ACTIVE
3727,5382,Time Deposit,518795549,2026-09-15,SMG01,ACTIVE
3728,5813,Savings,14208855,2028-02-29,MDN01,ACTIVE
3729,6180,Savings,17802360,2027-05-07,SMG01,ACTIVE
3730,1369,Savings,13833790,2027-10-23,SBY01,ACTIVE
3731,2675,Time Deposit,632838546,2026-11-14,JKT01,ACTIVE
3732,838,Savings,39197137,2027-01-06,SBY01,ACTIVE
3733,7938,Savings,123411918,2027-02-12,YGY01,ACTIVE
3734,6915,Time Deposit,148717874,2026-09-03,YGY01,ACTIVE
3735,6449,Savings,90430005,2027-01-29,YGY01,ACTIVE
3736,848,Savings,13302044,2028-02-25,SMG01,ACTIVE
3737,4273,Time Deposit,540498810,2026-10-17,JKT02,ACTIVE
3738,9900,Savings,32463020,2027-11-23,JKT01,ACTIVE
3739,6675,Savings,127666222,2027-10-14,BDG01,ACTIVE
3740,763,Time Deposit,1321314249,2026-08-02,SMG01,ACTIVE
3741,157,Savings,23059835,2027-12-17,YGY01,ACTIVE
3742,6487,Time Deposit,502681996,2027-03-07,SMG01,ACTIVE
3743,9901,Savings,16966513,2026-10-01,BDG01,ACTIVE
3744,6844,Savings,154021390,2027-10-21,YGY01,ACTIVE
3745,2691,Savings,34704063,2026-12-06,MDN01,ACTIVE
3746,3577,Time Deposit,262648045,2026-09-01,BDG01,ACTIVE
3747,4351,Savings,37998059,2027-01-02,JKT02,ACTIVE
3748,3191,Savings,5121203,2027-08-27,JKT02,ACTIVE
3749,5174,Savings,37500709,2026-11-06,YGY01,ACTIVE
3750,4602,Savings,33951020,2027-11-02,MDN01,ACTIVE
3751,8994,Savings,57716020,2027-08-04,JKT01,ACTIVE
3752,7189,Savings,127134174,2026-09-19,JKT02,ACTIVE
3753,7670,Time Deposit,799780685,2026-11-05,SBY01,ACTIVE
3754,8303,Time Deposit,217468916,2026-12-10,MDN01,ACTIVE
3755,3988,Time Deposit,706076352,2026-07-27,YGY01,ACTIVE
3756,1649,Time Deposit,1138134527,2026-04-12,SBY01,ACTIVE
3757,3361,Savings,19620500,2027-11-13,YGY01,ACTIVE
3758,5583,Savings,92557491,2027-08-19,SBY01,ACTIVE
3759,2806,Savings,15284908,2028-01-02,SBY01,ACTIVE
3760,1004,Time Deposit,528457566,2027-02-14,JKT02,ACTIVE
3761,8605,Savings,133400923,2026-12-26,MDN01,ACTIVE
3762,9395,Savings,184807453,2027-02-14,YGY01,ACTIVE
3763,9378,Savings,18986035,2028-01-21,SBY01,ACTIVE
3764,5278,Time Deposit,485554806,2026-05-05,SMG01,ACTIVE
3765,5699,Savings,23504617,2026-08-30,JKT02,ACTIVE
3766,1622,Time Deposit,143091918,2026-07-08,SBY01,ACTIVE
3767,920,Savings,14333613,2027-02-22,JKT02,ACTIVE
3768,1786,Savings,145777774,2028-02-26,BDG01,ACTIVE
3769,3898,Savings,51786799,2027-05-07,YGY01,ACTIVE
3770,3524,Savings,2761255,2026-10-24,SMG01,ACTIVE
3771,9110,Savings,34307924,2027-05-25,BDG01,ACTIVE
3772,5095,Savings,224249944,2027-10-03,JKT02,ACTIVE
3773,9262,Savings,13065464,2026-07-28,YGY01,ACTIVE
3774,4113,Savings,17862373,2027-05-28,BDG01,ACTIVE
3775,3895,Time Deposit,414618702,2026-10-05,SBY01,ACTIVE
3776,3659,Time Deposit,170128124,2026-09-01,BDG01,ACTIVE
3777,1686,Savings,30999110,2028-03-06,SMG01,ACTIVE
3778,1148,Savings,36623693,2026-05-16,MDN01,ACTIVE
3779,3216,Savings,79032204,2027-02-08,JKT01,ACTIVE
3780,553,Savings,36703828,2026-08-09,YGY01,ACTIVE
3781,5503,Time Deposit,953522446,2027-01-22,JKT02,ACTIVE
3782,3421,Savings,10859554,2027-08-18,MDN01,ACTIVE
3783,307,Time Deposit,286831445,2026-11-11,MDN01,ACTIVE
3784,5043,Time Deposit,626450803,2026-07-25,MDN01,ACTIVE
3785,8189,Time Deposit,389984105,2026-12-13,SMG01,ACTIVE
3786,1393,Savings,19903217,2027-08-25,YGY01,ACTIVE
3787,3910,Savings,197559266,2026-09-30,SMG01,ACTIVE
3788,306,Savings,35545421,2028-03-14,MDN01,ACTIVE
3789,7701,Time Deposit,929794875,2026-09-15,JKT02,ACTIVE
3790,5155,Savings,162657751,2026-12-17,SMG01,ACTIVE
3791,1232,Time Deposit,918183597,2027-01-10,SMG01,ACTIVE
3792,8478,Time Deposit,1005664712,2026-04-18,BDG01,ACTIVE
3793,1306,Savings,71835513,2028-01-25,JKT02,ACTIVE
3794,8847,Savings,51309848,2028-02-16,YGY01,ACTIVE
3795,3870,Time Deposit,615186448,2026-09-01,YGY01,ACTIVE
3796,1313,Time Deposit,825716812,2026-06-20,BDG01,ACTIVE
3797,6521,Savings,138614454,2027-12-14,JKT02,ACTIVE
3798,7872,Time Deposit,403948252,2026-10-01,MDN01,ACTIVE
3799,2335,Time Deposit,427727575,2026-12-19,SBY01,ACTIVE
3800,3207,Time Deposit,869734706,2026-06-20,BDG01,ACTIVE
3801,271,Savings,53180690,2027-09-29,MDN01,ACTIVE
3802,3411,Savings,10173458,2027-06-09,JKT01,ACTIVE
3803,3300,Savings,131338098,2027-07-19,MDN01,ACTIVE
3804,5080,Time Deposit,1802105432,2026-05-31,BDG01,ACTIVE
3805,5661,Savings,47705844,2026-08-05,SBY01,ACTIVE
3806,1241,Savings,80284117,2027-02-14,SBY01,ACTIVE
3807,2677,Savings,14912026,2027-10-13,SMG01,ACTIVE
3808,3551,Savings,23792127,2027-01-19,JKT02,ACTIVE
3809,9627,Time Deposit,456228767,2026-07-09,BDG01,ACTIVE
3810,6107,Time Deposit,211471209,2027-02-02,SBY01,ACTIVE
3811,887,Savings,31654545,2026-11-08,YGY01,ACTIVE
3812,7623,Savings,5489816,2028-03-14,MDN01,ACTIVE
3813,2463,Savings,13285128,2027-04-15,SMG01,ACTIVE
3814,7591,Time Deposit,526645539,2026-07-24,MDN01,ACTIVE
3815,9588,Time Deposit,891508310,2026-07-16,BDG01,ACTIVE
3816,1201,Savings,27007880,2028-02-24,BDG01,ACTIVE
3817,8031,Time Deposit,227982774,2026-10-11,SBY01,ACTIVE
3818,2336,Savings,40003118,2027-10-28,BDG01,ACTIVE
3819,2370,Savings,150275131,2026-12-22,YGY01,ACTIVE
3820,3454,Savings,101510067,2027-02-27,MDN01,ACTIVE
3821,8071,Time Deposit,546019925,2027-03-11,SBY01,ACTIVE
3822,5297,Savings,193513344,2027-11-12,JKT01,ACTIVE
3823,8940,Savings,48925337,2026-12-28,BDG01,ACTIVE
3824,1295,Savings,161935554,2028-01-15,YGY01,ACTIVE
3825,8996,Savings,27064982,2027-08-02,YGY01,ACTIVE
3826,7845,Savings,11928828,2028-03-10,MDN01,ACTIVE
3827,8172,Savings,14544136,2026-05-08,SBY01,ACTIVE
3828,6691,Savings,32668501,2026-09-22,MDN01,ACTIVE
3829,1832,Time Deposit,1488576064,2027-01-31,SMG01,ACTIVE
3830,6110,Time Deposit,808080047,2026-06-06,MDN01,ACTIVE
3831,8242,Time Deposit,1270965529,2026-09-13,BDG01,ACTIVE
3832,3786,Savings,13543983,2027-10-19,JKT02,ACTIVE
3833,6299,Time Deposit,178578763,2026-10-21,BDG01,ACTIVE
3834,7413,Savings,35783307,2027-03-29,JKT02,ACTIVE
3835,6449,Savings,193110495,2027-10-27,BDG01,ACTIVE
3836,6710,Savings,198047567,2027-07-24,MDN01,ACTIVE
3837,9747,Savings,44565855,2027-04-23,JKT01,ACTIVE
3838,3581,Time Deposit,1846294515,2026-10-22,JKT02,ACTIVE
3839,5437,Savings,64174572,2026-12-04,YGY01,ACTIVE
3840,450,Time Deposit,337551399,2026-07-17,SMG01,ACTIVE
3841,8611,Savings,104606844,2027-07-31,YGY01,ACTIVE
3842,7338,Time Deposit,675737747,2027-02-14,JKT01,ACTIVE
3843,844,Savings,160968778,2027-02-06,MDN01,ACTIVE
3844,2787,Savings,74069754,2026-06-19,JKT01,ACTIVE
3845,498,Savings,22507117,2026-11-01,JKT02,ACTIVE
3846,7851,Savings,125892896,2027-06-13,JKT01,ACTIVE
3847,8423,Savings,38241052,2027-08-21,YGY01,ACTIVE
3848,1371,Savings,60075311,2028-02-22,JKT02,ACTIVE
3849,7370,Savings,16019982,2027-12-08,SMG01,ACTIVE
3850,2411,Time Deposit,1062202377,2026-05-29,SBY01,ACTIVE
3851,4145,Savings,15262243,2028-02-16,SMG01,ACTIVE
3852,8052,Savings,70302656,2026-10-28,MDN01,ACTIVE
3853,3060,Savings,10216514,2026-09-26,SMG01,ACTIVE
3854,7398,Time Deposit,620739208,2026-09-20,SBY01,ACTIVE
3855,6483,Savings,13155087,2028-01-28,SBY01,ACTIVE
3856,5765,Savings,11061464,2027-01-05,JKT01,ACTIVE
3857,588,Savings,27173895,2027-08-10,SMG01,ACTIVE
3858,5449,Time Deposit,1588079552,2026-11-11,YGY01,ACTIVE
3859,9520,Savings,8410127,2026-04-26,JKT01,ACTIVE
3860,8037,Savings,12678177,2026-06-12,BDG01,ACTIVE
3861,9332,Time Deposit,509671877,2027-02-20,JKT01,ACTIVE
3862,4230,Time Deposit,891768167,2026-05-14,MDN01,ACTIVE
3863,9917,Savings,192357029,2027-10-19,SMG01,ACTIVE
3864,529,Savings,11134788,2028-01-21,JKT02,ACTIVE
3865,8322,Savings,183759000,2028-03-24,MDN01,ACTIVE
3866,1008,Savings,158509071,2026-08-13,SBY01,ACTIVE
3867,7581,Savings,22196879,2026-12-10,SMG01,ACTIVE
3868,8825,Savings,29410719,2027-03-25,YGY01,ACTIVE
3869,7487,Savings,28204182,2027-02-24,MDN01,ACTIVE
3870,5429,Savings,232965443,2027-03-29,SMG01,ACTIVE
3871,3885,Savings,152170534,2027-10-12,SBY01,ACTIVE
3872,3289,Time Deposit,322649442,2026-11-15,YGY01,ACTIVE
3873,3153,Savings,63841719,2026-09-28,BDG01,ACTIVE
3874,3343,Savings,17323673,2026-08-28,YGY01,ACTIVE
3875,2321,Savings,37336956,2027-08-18,SBY01,ACTIVE
3876,1081,Savings,27761174,2026-08-19,BDG01,ACTIVE
3877,6602,Savings,73396647,2027-02-18,JKT01,ACTIVE
3878,1675,Time Deposit,1211456694,2026-10-09,JKT01,ACTIVE
3879,6726,Savings,17885047,2028-02-09,SBY01,ACTIVE
3880,4794,Savings,30002571,2027-08-17,YGY01,ACTIVE
3881,2965,Time Deposit,521317723,2026-08-08,MDN01,ACTIVE
3882,5143,Savings,29891546,2026-06-12,JKT02,ACTIVE
3883,7726,Savings,97703361,2026-12-15,JKT01,ACTIVE
3884,8040,Savings,30563803,2027-08-23,YGY01,ACTIVE
3885,6809,Time Deposit,1202059185,2026-06-26,YGY01,ACTIVE
3886,7767,Savings,26167785,2026-08-30,BDG01,ACTIVE
3887,8389,Savings,100973737,2026-06-07,YGY01,ACTIVE
3888,9362,Savings,57206419,2028-01-19,YGY01,ACTIVE
3889,5107,Savings,39661377,2027-02-10,BDG01,ACTIVE
3890,4844,Savings,31482114,2026-12-11,BDG01,ACTIVE
3891,8202,Savings,62331668,2027-08-25,YGY01,ACTIVE
3892,5230,Time Deposit,748753166,2027-01-02,BDG01,ACTIVE
3893,6356,Savings,10825288,2027-06-10,JKT02,ACTIVE
3894,9423,Time Deposit,570209522,2027-01-27,JKT01,ACTIVE
3895,7900,Savings,7595733,2027-12-24,JKT01,ACTIVE
3896,5729,Savings,17903849,2028-02-18,SBY01,ACTIVE
3897,6715,Time Deposit,1129942455,2026-09-14,SBY01,ACTIVE
3898,1890,Savings,113182442,2026-08-30,JKT01,ACTIVE
3899,6659,Time Deposit,676739660,2026-08-01,SMG01,ACTIVE
3900,6060,Time Deposit,774226375,2026-04-12,JKT02,ACTIVE
3901,7876,Time Deposit,1281606975,2026-10-08,BDG01,ACTIVE
3902,9541,Savings,14174814,2026-08-11,BDG01,ACTIVE
3903,9273,Savings,24840987,2027-09-03,MDN01,ACTIVE
3904,7454,Savings,44046857,2026-06-15,JKT01,ACTIVE
3905,1724,Time Deposit,450165091,2026-05-06,MDN01,ACTIVE
3906,4374,Savings,24166842,2027-07-11,BDG01,ACTIVE
3907,3712,Savings,36582941,2027-03-03,MDN01,ACTIVE
3908,8498,Time Deposit,779071013,2026-07-06,YGY01,ACTIVE
3909,118,Time Deposit,498905650,2027-02-10,SMG01,ACTIVE
3910,3335,Savings,11541854,2027-10-04,JKT01,ACTIVE
3911,9247,Savings,21457996,2027-12-22,JKT01,ACTIVE
3912,7172,Time Deposit,223281127,2026-04-20,JKT02,ACTIVE
3913,5176,Savings,6606087,2026-10-17,MDN01,ACTIVE
3914,4009,Time Deposit,483299842,2026-06-02,SBY01,ACTIVE
3915,9312,Savings,128882914,2026-09-25,SBY01,ACTIVE
3916,5686,Savings,26144133,2027-10-28,JKT01,ACTIVE
3917,7922,Time Deposit,1014070127,2026-10-07,JKT01,ACTIVE
3918,4642,Time Deposit,347224979,2026-08-14,MDN01,ACTIVE
3919,472,Savings,25990599,2027-04-28,JKT01,ACTIVE
3920,6685,Savings,182575198,2027-07-04,MDN01,ACTIVE
3921,5713,Time Deposit,714479000,2027-02-01,SMG01,ACTIVE
3922,8070,Savings,9342430,2027-08-07,SMG01,ACTIVE
3923,9203,Time Deposit,555343355,2027-03-05,SMG01,ACTIVE
3924,8009,Time Deposit,301597487,2027-01-23,BDG01,ACTIVE
3925,4072,Savings,19636237,2027-12-02,SBY01,ACTIVE
3926,3037,Savings,30212310,2027-02-13,YGY01,ACTIVE
3927,1863,Savings,77611370,2028-01-19,SMG01,ACTIVE
3928,6017,Savings,13922475,2027-02-17,SMG01,ACTIVE
3929,3527,Time Deposit,1477310791,2027-01-21,YGY01,ACTIVE
3930,6131,Savings,45341095,2027-09-07,JKT02,ACTIVE
3931,1285,Time Deposit,404206883,2026-04-24,JKT02,ACTIVE
3932,7910,Time Deposit,1085580470,2026-10-10,SBY01,ACTIVE
3933,1881,Time Deposit,814067456,2026-11-28,BDG01,ACTIVE
3934,6007,Savings,8676014,2027-05-20,SBY01,ACTIVE
3935,5473,Time Deposit,560276592,2026-05-16,YGY01,ACTIVE
3936,2128,Savings,75962023,2027-11-24,MDN01,ACTIVE
3937,4052,Savings,23069645,2026-11-15,BDG01,ACTIVE
3938,4272,Time Deposit,1005341173,2026-09-09,MDN01,ACTIVE
3939,1320,Time Deposit,589781449,2026-07-20,JKT01,ACTIVE
3940,2912,Savings,64039848,2026-12-16,JKT01,ACTIVE
3941,8745,Savings,9010950,2026-07-06,YGY01,ACTIVE
3942,8850,Savings,5404899,2026-08-21,SBY01,ACTIVE
3943,6287,Savings,28724014,2027-03-23,YGY01,ACTIVE
3944,7699,Savings,16110865,2027-01-26,JKT01,ACTIVE
3945,5224,Time Deposit,603780761,2026-08-22,JKT02,ACTIVE
3946,5992,Time Deposit,1349743121,2027-01-15,YGY01,ACTIVE
3947,8057,Time Deposit,321970312,2027-03-01,YGY01,ACTIVE
3948,7530,Time Deposit,136557288,2026-12-30,YGY01,ACTIVE
3949,3262,Savings,62560695,2027-05-21,YGY01,ACTIVE
3950,6894,Time Deposit,1298023445,2026-08-23,JKT02,ACTIVE
3951,9088,Savings,34006698,2027-04-29,SMG01,ACTIVE
3952,8506,Savings,51248637,2026-10-11,MDN01,ACTIVE
3953,8353,Savings,12904514,2026-07-03,JKT01,ACTIVE
3954,9224,Savings,23104261,2027-07-25,SBY01,ACTIVE
3955,1417,Time Deposit,1038755230,2026-05-04,SBY01,ACTIVE
3956,6448,Time Deposit,597337983,2026-07-18,BDG01,ACTIVE
3957,9761,Savings,53406858,2026-05-09,SBY01,ACTIVE
3958,4285,Savings,68353980,2026-08-09,YGY01,ACTIVE
3959,3775,Savings,10006307,2026-05-21,SMG01,ACTIVE
3960,6932,Time Deposit,232218266,2027-02-27,YGY01,ACTIVE
3961,3183,Time Deposit,519148328,2026-11-28,YGY01,ACTIVE
3962,5707,Time Deposit,594848808,2026-09-24,SMG01,ACTIVE
3963,871,Savings,32078272,2027-11-26,SMG01,ACTIVE
3964,9385,Time Deposit,689333397,2027-02-07,YGY01,ACTIVE
3965,262,Time Deposit,524395436,2026-06-16,BDG01,ACTIVE
3966,7196,Savings,33250930,2026-08-16,SMG01,ACTIVE
3967,1808,Time Deposit,588034096,2027-01-30,JKT01,ACTIVE
3968,3126,Time Deposit,472891460,2026-05-22,SMG01,ACTIVE
3969,868,Time Deposit,862075646,2027-01-03,SBY01,ACTIVE
3970,8989,Savings,8640738,2027-07-24,JKT02,ACTIVE
3971,3332,Savings,10518209,2027-05-26,JKT01,ACTIVE
3972,311,Savings,174382011,2026-11-15,JKT01,ACTIVE
3973,6874,Savings,12971651,2026-10-02,BDG01,ACTIVE
3974,7575,Savings,149936294,2026-08-14,MDN01,ACTIVE
3975,8638,Savings,22047432,2026-05-03,YGY01,ACTIVE
3976,32,Savings,22909047,2027-07-18,JKT01,ACTIVE
3977,7988,Savings,20790102,2028-03-08,SBY01,ACTIVE
3978,6718,Time Deposit,1311891912,2026-06-13,MDN01,ACTIVE
3979,5986,Time Deposit,789397251,2026-12-29,JKT02,ACTIVE
3980,1355,Savings,44264974,2027-10-18,JKT02,ACTIVE
3981,7528,Savings,6848498,2026-10-14,JKT01,ACTIVE
3982,4576,Savings,6664605,2028-01-21,SBY01,ACTIVE
3983,629,Savings,17654297,2026-10-28,SMG01,ACTIVE
3984,2123,Time Deposit,874440435,2026-10-10,SBY01,ACTIVE
3985,3971,Savings,15560039,2027-07-29,JKT02,ACTIVE
3986,7757,Time Deposit,667979028,2026-08-16,SBY01,ACTIVE
3987,1390,Time Deposit,355980236,2027-01-03,SMG01,ACTIVE
3988,651,Savings,22644911,2026-05-02,SMG01,ACTIVE
3989,6827,Savings,27822801,2028-02-03,SMG01,ACTIVE
3990,7698,Savings,8066151,2027-05-08,BDG01,ACTIVE
3991,7920,Savings,6775293,2026-12-22,BDG01,ACTIVE
3992,6723,Time Deposit,1494363231,2026-05-09,SBY01,ACTIVE
3993,3934,Savings,19336913,2027-10-10,SMG01,ACTIVE
3994,8873,Time Deposit,396199064,2026-06-16,YGY01,ACTIVE
3995,8771,Savings,91796166,2027-02-17,MDN01,ACTIVE
3996,6278,Time Deposit,479519832,2026-07-18,BDG01,ACTIVE
3997,2643,Savings,35358534,2026-09-07,SBY01,ACTIVE
3998,5407,Savings,7016824,2027-10-09,MDN01,ACTIVE
3999,4774,Savings,4646944,2026-08-24,JKT01,ACTIVE
4000,5757,Savings,160055184,2027-02-28,JKT02,ACTIVE
4001,5814,Savings,10695414,2026-09-28,JKT01,ACTIVE
4002,4993,Savings,24684430,2026-09-26,JKT01,ACTIVE
4003,7367,Savings,155294433,2026-06-12,YGY01,ACTIVE
4004,110,Time Deposit,102713957,2027-02-04,SMG01,ACTIVE
4005,4421,Time Deposit,876652616,2027-02-09,SBY01,ACTIVE
4006,1560,Time Deposit,644726377,2027-02-07,BDG01,ACTIVE
4007,4473,Savings,8074543,2026-05-15,JKT01,ACTIVE
4008,8700,Savings,14844273,2026-06-26,BDG01,ACTIVE
4009,5224,Savings,21746452,2026-11-04,SMG01,ACTIVE
4010,4780,Time Deposit,899174949,2026-12-13,SMG01,ACTIVE
4011,7890,Savings,22812805,2027-02-09,JKT02,ACTIVE
4012,6996,Savings,181254304,2026-05-30,JKT02,ACTIVE
4013,5653,Savings,129868421,2028-02-21,MDN01,ACTIVE
4014,608,Time Deposit,698838825,2026-06-30,MDN01,ACTIVE
4015,8096,Savings,54999472,2027-08-11,JKT02,ACTIVE
4016,9112,Time Deposit,131785110,2026-04-20,JKT01,ACTIVE
4017,8184,Time Deposit,891759733,2026-05-24,BDG01,ACTIVE
4018,5791,Time Deposit,763563709,2027-01-10,JKT01,ACTIVE
4019,3189,Savings,48002207,2027-12-16,JKT01,ACTIVE
4020,6493,Savings,15096037,2027-12-01,YGY01,ACTIVE
4021,7949,Savings,60340837,2027-09-20,MDN01,ACTIVE
4022,4070,Savings,35821621,2027-10-21,MDN01,ACTIVE
4023,4005,Time Deposit,211431516,2026-05-05,SBY01,ACTIVE
4024,3279,Time Deposit,415339978,2027-01-11,JKT02,ACTIVE
4025,1114,Time Deposit,849476134,2027-02-22,JKT01,ACTIVE
4026,6260,Savings,43742844,2027-04-13,SBY01,ACTIVE
4027,152,Savings,21427334,2027-02-14,MDN01,ACTIVE
4028,5444,Time Deposit,1096942875,2027-02-16,SMG01,ACTIVE
4029,2536,Savings,14094896,2026-08-09,SBY01,ACTIVE
4030,9333,Savings,24718276,2026-12-27,JKT02,ACTIVE
4031,9688,Time Deposit,525238176,2027-01-23,JKT01,ACTIVE
4032,9511,Savings,45834965,2027-07-01,MDN01,ACTIVE
4033,6449,Time Deposit,1274167696,2026-12-10,JKT01,ACTIVE
4034,4085,Time Deposit,447455802,2026-06-26,SBY01,ACTIVE
4035,8702,Savings,18072760,2027-10-23,YGY01,ACTIVE
4036,1021,Savings,74031470,2027-05-12,YGY01,ACTIVE
4037,9327,Savings,50287708,2026-09-04,YGY01,ACTIVE
4038,2750,Savings,23228229,2026-08-05,JKT01,ACTIVE
4039,817,Time Deposit,1192597049,2026-07-15,MDN01,ACTIVE
4040,4616,Savings,100792492,2027-05-29,SMG01,ACTIVE
4041,6704,Time Deposit,906705866,2026-06-07,BDG01,ACTIVE
4042,4826,Savings,28380998,2028-03-03,MDN01,ACTIVE
4043,7165,Time Deposit,515351941,2026-07-24,SBY01,ACTIVE
4044,3430,Time Deposit,1440604566,2026-08-21,JKT02,ACTIVE
4045,5641,Time Deposit,232413454,2026-09-26,SBY01,ACTIVE
4046,9646,Savings,34567848,2026-05-14,JKT01,ACTIVE
4047,3994,Savings,43107979,2027-04-11,MDN01,ACTIVE
4048,5349,Savings,168996896,2027-01-05,YGY01,ACTIVE
4049,2267,Savings,61718581,2026-08-22,BDG01,ACTIVE
4050,9181,Time Deposit,663027613,2027-03-23,SMG01,ACTIVE
4051,7915,Time Deposit,789007455,2026-11-18,YGY01,ACTIVE
4052,7340,Savings,18219870,2028-03-13,SMG01,ACTIVE
4053,335,Time Deposit,340086817,2026-07-03,SBY01,ACTIVE
4054,4913,Time Deposit,534755689,2026-07-02,JKT01,ACTIVE
4055,6451,Savings,143380700,2026-07-24,JKT01,ACTIVE
4056,3404,Savings,4723754,2026-08-23,YGY01,ACTIVE
4057,4397,Savings,81549590,2027-01-27,BDG01,ACTIVE
4058,1171,Time Deposit,1754117743,2026-09-28,JKT01,ACTIVE
4059,4441,Time Deposit,1513829255,2026-12-29,MDN01,ACTIVE
4060,2760,Savings,14988905,2028-02-26,JKT02,ACTIVE
4061,9760,Savings,222358291,2026-12-09,MDN01,ACTIVE
4062,1027,Savings,90967405,2027-01-03,BDG01,ACTIVE
4063,7282,Time Deposit,728069223,2027-01-22,JKT02,ACTIVE
4064,6521,Savings,42805525,2026-12-10,JKT02,ACTIVE
4065,8437,Savings,4499552,2026-10-09,MDN01,ACTIVE
4066,9824,Savings,8653648,2027-10-06,SBY01,ACTIVE
4067,5453,Time Deposit,728893334,2026-09-20,BDG01,ACTIVE
4068,6428,Time Deposit,643753206,2027-02-04,YGY01,ACTIVE
4069,2991,Savings,79689628,2027-07-02,JKT02,ACTIVE
4070,8715,Savings,4042771,2027-02-16,YGY01,ACTIVE
4071,2383,Savings,63446942,2027-11-15,JKT02,ACTIVE
4072,268,Savings,41432931,2027-07-29,BDG01,ACTIVE
4073,2454,Savings,15468288,2026-08-03,YGY01,ACTIVE
4074,1924,Time Deposit,1572446052,2027-02-13,JKT02,ACTIVE
4075,7013,Savings,32563544,2027-08-01,MDN01,ACTIVE
4076,2568,Savings,28678656,2027-02-14,BDG01,ACTIVE
4077,2330,Savings,20884815,2027-02-22,SMG01,ACTIVE
4078,4666,Time Deposit,809413018,2027-03-01,SBY01,ACTIVE
4079,9533,Savings,24056336,2026-10-30,YGY01,ACTIVE
4080,3978,Savings,39494613,2027-12-29,JKT02,ACTIVE
4081,3122,Time Deposit,72711545,2026-08-05,BDG01,ACTIVE
4082,8919,Savings,54634098,2028-02-20,SMG01,ACTIVE
4083,9850,Time Deposit,667627534,2026-05-02,SMG01,ACTIVE
4084,3386,Savings,15086620,2028-02-12,JKT02,ACTIVE
4085,4396,Savings,38621343,2027-03-12,JKT02,ACTIVE
4086,5725,Savings,39762389,2026-09-30,SMG01,ACTIVE
